url,titol,descripcio,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,antiguitat_anys,referencia,moblat,armaris_empotrats,calefaccio,cuina_equipada,ascensor,terrassa,data_extraccio
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-61719391778_109200/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 2.249 €/mes,"Exclusive home located on rambla de catalunya, in the heart of the sought-after eixample neighborhood, just a few minutes from plaza catalunya, one of the main commercial hubs of the city, and just one street from passeig de gràcia, where they meet the most select stores the apartment has 60m2 d...",2249,la dreta de eixample 8 0/,65 m²,No indicada,,,,,ut1447777,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61679056952_109200/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 1.800 €/mes,"Alquiler vacacional precioso estudio de 40m2 amueblado en alquiler, ubicado en el eixample de barcelona desde donde podrás contar con una perfecta comunicación tanto de transporte público (metro, autobús y tranvía) como de todo tipo de comercios pocos metros de sagrada familia. Este bonito estudi...",1800,el fort pienc 2 0/,40 m²,No indicada,,,,,ut1378707,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-61754775662_109200/,Piso en alquiler en Sant Andreu en Sant Andreu por 2.500 €/mes,"Two bedroom apartment located in sant andreu area. In a pedestrian street, very calm and nice little neigbourhood. Very close to fabra y puig ( l1) metro station that leads you to plaza cataluña in 5 minutes, or 11 de septembre metro station. The area is super cosy plenty of tapas bars, bars, s...",2500,sant andreu barrio 2 0/,35 m²,No indicada,,,,,ut1072210,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-61726182763_109200/,Piso en alquiler en Sant Pere-Santa Caterina-La Ribera en Sant Pere-Santa Caterina-La Ribera por 2.600 €/mes,"Amazing and central 3 bedrooms + 2 bathrooms apartment in the heart of the born next to metro jaume i. This apartment is a great option for families or group of friends spending a few months in the city. Walking distance to most of the points of interest, beach, ciutadella park, ramblas, gotic q...",2600,sant pere santa caterina la ribera 3 0/,70 m²,No indicada,,,,,ut1565735,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-60873321401_109200/,Piso en alquiler en La Nova Esquerra de L'Eixample en La Nova Esquerra de l'Eixample por 1.220 €/mes,"💢💢💢 well-connected 3-bedroom apartment in sants, barcelona 🏠✨ this fully furnished and equipped apartment is ready to move in and ideally located near tmb transport, shops, and entertainment. It features 3 double bedrooms and a spacious living/dining room with access to a balcony overlookin...",1220,la nova esquerra de eixample 1 0/,67 m²,No indicada,,,,,ut1455739,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-60889883774_109200/,Piso en alquiler en El Raval en El Raval por 1.380 €/mes,"🌟 one-of-a-kind opportunity to live in this outstanding apartment! this spacious 1-bedroom apartment on carrer de la junta de comerç, in barcelona, is fully furnished. The modern property has a large terrace, a fully equipped kitchen, and stylish décor throughout. The bathroom is nicely tiled a...",1380,el raval 4 0/,80 m²,No indicada,,,,,ut1375598,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60903674383_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 3.600 €/mes,"Situated in the lively district of gothic just by ramblas and plaza reial, this apartment is an ideal choice if you prefer a central home. Fully equipped and furnished, with a living room and a joyful design, this apartment is worthy of your attention. There are three nice bedrooms, two with a si...",3600,el barri gotic 3 0/,80 m²,No indicada,,,,,ut1010812,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08023-60869427544_109200/,Piso en alquiler en El Putxet-El Farró en El Putxet-El Farró por 1.800 €/mes,"(hidden) apartments is delighted to present this charming and beautifully designed one-bedroom apartment, ideally located just steps away from lesseps metro station (line 3), offering easy access to the heart of barcelona and all its vibrant neighborhoods. The apartment is fully furnished and th...",1800,el putxet el farro 4 0/,45 m²,No indicada,,,,,ut1582232,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-60858374321_109200/,Piso en alquiler en El Raval en El Raval por 1.498 €/mes,"Recién reformado por completo con precios baño y aa frío/calor entrada con teclado. Wi-fi ilimitado cocina equipada con todos los electrodomésticos y utensilios goza de una ubicación ideal a 15 minutos de plaza cataluña, a 10 de la boquería. Hay numerosas tiendas, restaurantes, cafeterías, una bi...",1498,el raval 1 0/,29 m²,No indicada,,,,,ut1665335,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60841915765_109200/,Piso en alquiler en Hostafrancs en Hostafrancs por 2.300 €/mes,"🌟 spacious 4-bedroom apartment near barcelona sants station! 🌟 welcome to this bright and well-located apartment situated close to barcelona sants railway station, in the well-connected area of sants, in barcelona ✨ perfect for families, friends, or professionals, this 4-bedroom apartment off...",2300,sants montjuic hostafrancs 5 0/,75 m²,No indicada,,,,,ut1596006,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_andreu_navas08027-60913236527_109200/,Piso en alquiler en Navas en Navas por 1.600 €/mes,"🌟 renovated 4-bedroom apartment in sant andreu! 🌟 welcome to this beautifully renovated and well-located apartment situated in the residential district of sant andreu, in the vibrant city of barcelona ✨ perfect for families, groups, or professionals, this 4-bedroom apartment offers a spacious...",1600,sant andreu navas 7 0/,70 m²,No indicada,,,,,ut1545813,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60884440353_109200/,Piso en alquiler en Hostafrancs en Hostafrancs por 950 €/mes,"🌞 one-of-a-kind opportunity to live in this outstanding apartment! 🔍 more details... Imagine having a few drinks with friends in the sun. Step out of the living room into this lovely little outdoor space. Add a couple of bean bags or a table and chairs, and it''s the perfect place to enjoy wit...",950,sants montjuic hostafrancs 3 0/,50 m²,No indicada,,,,,ut1378227,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-60912731914_109200/,Piso en alquiler en La Vila de Gràcia en La Vila de Gràcia por 1.640 €/mes,"🌟 2-bedroom apartment in the heart of gràcia! 🌟 welcome to this bright and comfortable apartment located in the charming neighborhood of gràcia, one of the most authentic and lively areas of barcelona ✨ perfect for couples, friends, or students, this 2-bedroom apartment offers a practical and...",1640,la vila de gracia 4 0/,70 m²,No indicada,,,,,ut1409080,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-60871791233_109200/,Piso en alquiler en Sant Andreu en Sant Andreu por 1.600 €/mes,"🌟 spacious 3-bedroom apartment in sant andreu! 🌟 welcome to this bright and comfortable apartment located in the residential district of sant andreu, in the vibrant city of barcelona ✨ perfect for families, friends, or professionals, this 3-bedroom apartment offers a practical and well-balanc...",1600,sant andreu barrio 3 0/,65 m²,No indicada,,,,,ut1671653,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-60922876500_109200/,Piso en alquiler en El Raval en El Raval por 1.080 €/mes,"Rustic apartment with a terrace this spacious apartment exudes rustic charm with its stunning brick arches and exposed wooden carpentry on the ceiling, giving the space a warm, inviting atmosphere. The natural textures of brick and wood create a cozy, timeless feel, while the large open layout o...",1080,el raval 0 0/,130 m²,No indicada,,,,,ut1548514,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_sagrada_familia08025-60886716931_109200/,Piso en alquiler en La Sagrada Família en La Sagrada Família por 2.490 €/mes,"*monthly rental apartment (from 32 days to 11 months)* stay in the heart of barcelona in this beautifully renovated apartment, perfect for long-term stays. Located just steps from the iconic sagrada familia and the historic hospital sant pau, this modern flat offers both comfort and convenience....",2490,la sagrada familia 1 0/,42 m²,No indicada,,,,,ut1549184,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_besos_el_maresme08019-60864040087_109200/,Piso en alquiler en El Besòs-El Maresme en El Besòs-El Maresme por 1.450 €/mes,"🛏️ this amazing accommodation is specially designed for those residents who are looking for all the comforts of living in a spacious and private space. It includes two distinct environments: a living room with its own kitchen and en-suite bedroom, all just for you! this standard apartment has ai...",1450,el besos el maresme 7 0/,32 m²,No indicada,,,,,ut1520323,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60907180562_109200/,Piso en alquiler en Hostafrancs en Hostafrancs por 1.050 €/mes,"🌟 one-of-a-kind opportunity to live in this outstanding apartment! perfect for those who want an avant-garde style and good connections. 🔍 more details... You will love the living room. Stylish furnishings, beautiful hardwood floors, and lots of natural light. It is the perfect place to relax...",1050,sants montjuic hostafrancs 2 0/,45 m²,No indicada,,,,,ut1378533,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60884794257_109200/,Piso en alquiler en Hostafrancs en Hostafrancs por 1.050 €/mes,"🏡 one-of-a-kind apartment in barcelona live in this outstanding apartment, with an avant-garde style and great transport connections, this apartment has everything you need to live in style. Enjoy stylish furnishings, beautiful hardwood floors, and plenty of natural light. The spacious living ro...",1050,sants montjuic hostafrancs 7 0/,45 m²,No indicada,,,,,ut1319936,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60926437863_109200/,Piso en alquiler en El Poble-Sec en El Poble-sec por 1.480 €/mes,"📍 stunning 2-bedroom apartment in poble sec this 52 m2, 2-bedroom apartment on carrer d''en fontrodona offers a blend of comfort and style in the heart of poble sec. It features a spacious living and dining area with balconies overlooking the vibrant neighborhood, a modern kitchen and bathroo...",1480,el poble sec 3 0/,52 m²,No indicada,,,,,ut1375555,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60913087044_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 1.970 €/mes,"Elegant two-bedroom, one-bathroom apartment located in one of the most popular and sought-after areas of central barcelona. Once you find yourself in this square in the historic centre of barcelona, you can take any of the surrounding streets, where you will find cobblestone alleys full of histor...",1970,el barri gotic 4 0/,57 m²,No indicada,,,,,ut1364278,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60851358753_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 3.600 €/mes,"Situated in the lively district of gothic just by ramblas and plaza reial, this apartment is an ideal choice if you prefer a central home. Fully equipped and furnished, with a living room and a joyful design, this apartment is worthy of your attention. There are three bedrooms, each one can have ...",3600,el barri gotic 3 0/,85 m²,No indicada,,,,,ut1010799,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-60854235616_109200/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 2.350 €/mes,"Enjoy living local in this bright fully equipped well furnished central apartment with parking in the eixample neighbourhood. With all amenities nearby you’ll be minutes from plaza cat(hidden), el born & the beach. An ideal location in a private building with concierge to enjoy the best of the ca...",2350,la dreta de eixample 6 0/,80 m²,No indicada,,,,,ut1011254,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60842721141_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 1.970 €/mes,"2-bedroom apartment in the center of barcelona, very close to la rambla, el born and barceloneta. It has wi-fi internet connection, air conditioning and a safe. You will also find a fully equipped kitchen, a bathroom and a bright living room with a comfortable sofa, smart tv, tables and chairs. ...",1970,el barri gotic 1 0/,70 m²,No indicada,,,,,ut1569130,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60907212986_109200/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.550 €/mes,"Magnifica vivienda de alta gama, en una de las mejores zonas de barcelona. Te gustaría vivir en un magnífico edificio en el pleno corazón de sarria-sant gervasi, en una zona residencial, segura y tranquila. La vivienda en una segunda planta con ascensor, se encuentra ubicada en un edificio mode...",2550,sant gervasi galvany 6 0/,55 m²,No indicada,,,,,ut1673011,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60908528842_109200/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 2.100 €/mes,"With a thoughtful and stylish design, this newly renovated two-bedroom apartment offers comfort and functionality. Very close to the sagrada familia, it''s the perfect starting point for enjoying barcelona in comfort and style. The apartment has been renovated with contemporary flair, combining ...",2100,el fort pienc 2 0/,45 m²,No indicada,,,,,ut1645264,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60915074821_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 1.650 €/mes,"If you’ve ever imagined living in the true center of barcelona—where everything happens and everything is just a few steps away—this apartment might be exactly what you’re looking for. Located in santa anna, one of the most iconic and vibrant areas of the city, this 2-bedroom apartment with a pri...",1650,el barri gotic 1 0/,55 m²,No indicada,,,,,ut1674201,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60884757877_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 2.140 €/mes,"Elegant two-bedroom, one-bathroom apartment located in one of the most popular and sought-after areas of central barcelona. Once you find yourself in this square in the historic centre of barcelona, you can take any of the surrounding streets, where you will find cobblestone alleys full of histor...",2140,el barri gotic 7 0/,69 m²,No indicada,,,,,ut1364629,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08014-60920157624_109200/,Piso en alquiler en Sants en Sants por 1.500 €/mes,"¡don''t miss the opportunity to live in this beautiful studio in the best communicated area of barcelona! 🌟 we’re pleased to present our furnished 50m2 studio apartment on sants street, offering both comfort and convenience in one of barcelona’s best-connected areas. 🏡✨ this charming studio, ...",1500,sants montjuic sants 4 0/,45 m²,No indicada,,,,,ut1529421,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-60884034123_109200/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 3.500 €/mes,"3 bedroom luxury home (available in march) rental conditions: rent monthly rent: (3.500€) deposit: 2 months deposit (returned at the end of the contract) - (7.000€) water, electricity, gas and internet supply costs: borne by the tenant (according to consumption) agency service: (3.500€) housing...",3500,la dreta de eixample 3 0/,170 m²,No indicada,,,,,ut1467486,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-60862988182_109200/,Piso en alquiler en El Raval en El Raval por 3.500 €/mes,"This brand new flat offers a modern, functional and light-filled design. Spacious and bright living room with contemporary furniture and access to the balcony. Fully equipped open plan kitchen with new appliances and dining area. 3 bedrooms designed for relaxation ( 2 double and 1 single), with w...",3500,el raval 2 0/,96 m²,No indicada,,,,,ut1630539,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60833918494_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 1.899 €/mes,"Apartment in the heart of the gothic 🌟🏛️ beautiful apartment for rent located in the heart of barcelona 🏙️, where you can enjoy natural light throughout the day ☀️. This spacious apartment of 100 m2 is fully furnished and equipped. It has 3 bedrooms: two doubles 🛏️🛏️ with one desk 🖥️, clo...",1899,el barri gotic 4 0/,100 m²,No indicada,,,,,ut1470862,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60915898401_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 3.280 €/mes,"4-bedroom apartment in the center of barcelona, very close to la rambla, el born, and barceloneta. It has wi-fi internet connection, air conditioning, and a safe. You will also find a fully equipped kitchen, a bathroom, and a bright living room with a comfortable sofa, smart tv, tables, and cha...",3280,el barri gotic 1 0/,83 m²,No indicada,,,,,ut1364264,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60903414572_109200/,Piso en alquiler en El Poble-Sec en El Poble-sec por 3.500 €/mes,"Ouibarcelona presents this spacious and centrally located 4-bedroom, 2-bathroom apartment in plaza navas, just steps from the poblesec metro station (line 3), with direct access to plaza catalunya in only 4 stops. This fully furnished and equipped apartment offers everything you need for a comfo...",3500,el poble sec 2 0/,90 m²,No indicada,,,,,ut1500750,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60884151511_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 2.500 €/mes,"Situated in the lively district of gothic just by ramblas and plaza reial, this apartment is an ideal choice if you prefer a central home. Fully equipped and furnished, with an immense living room and a joyful design, this apartment is worthy of your attention. This studio has a double bed in the...",2500,el barri gotic 1 0/,40 m²,No indicada,,,,,ut1010794,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08024-60903429285_109200/,Piso en alquiler en La Vila de Gràcia en La Vila de Gràcia por 1.400 €/mes,"Este piso es sencillo, pero bien equipado y bien ubicado en el centro del barrio gracia. Tiene 2 dormitorios con camas dobles, salon cocina, comedor y 1 baño. Es apto para 2 personas, (hidden) o pareja con 1 niño. Se alquila por mínimo 32 dias y máximo 11 meses. Servicios y zonas comunes incluid...",1400,la vila de gracia 5 0/,60 m²,No indicada,,,,,ut1675211,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60850375079_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 2.950 €/mes,"This is a contemporary 2-bedroom apartment on passatge de bacardí, bareclona. The perfect place to stay in barcelona there is a open-plan living and a contemporary kitchen. The 2 bedroom has a double bed. The apartment has 1 bathroom. The bathroom is modern and offer a bathtub. Modern and simpl...",2950,el barri gotic 9 0/,70 m²,No indicada,,,,,ut1010786,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_besos_el_maresme08019-60880924220_109200/,Piso en alquiler en El Besòs-El Maresme en El Besòs-El Maresme por 1.500 €/mes,"🛏️ this amazing accommodation is specially designed for those residents who are looking for all the comforts of living in a spacious and private space. It includes two distinct environments: a living room with its own kitchen and en-suite bedroom, all just for you! this superior apartment has ai...",1500,el besos el maresme 0 0/,32 m²,No indicada,,,,,ut1626416,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60850058420_109200/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.500 €/mes,"Magnifica vivienda de alta gama, en una de las mejores zonas de barcelona. Te gustaría vivir en un magnífico edificio en el pleno corazón de sarria-sant gervasi, en una zona residencial, segura y tranquila. La vivienda en una segunda planta con ascensor, se encuentra ubicada en un edificio mode...",2500,sant gervasi galvany 0 0/,50 m²,No indicada,,,,,ut1673224,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08011-60930837475_109200/,Piso en alquiler en L'Antiga Esquerra de L'Eixample en L'Antiga Esquerra de l'Eixample por 2.800 €/mes,"Precioso estudio tipo loft, ubicado en pleno 'eixample esquerra' de barcelona. Rodeado de restaurantes, tiendas y locales de moda. A tres minutos caminando del hospital clinic y el mercado del 'ninot'. También se sitúa a 10 minutos en línea recta de paseo de gracia y rambla catalunya. Se trata de...",2800,antiga esquerra de eixample 5 0/,55 m²,No indicada,,,,,ut926466,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_besos_el_maresme08019-60856344161_109200/,Piso en alquiler en El Besòs-El Maresme en El Besòs-El Maresme por 1.360 €/mes,"🛏️ make yourself at home and enjoy your own bathroom, study area and full kitchen in a modern and fully equipped environment where nothing will be missing! this standard studio has air conditioning and a 120 cm bed. 🔸weekly cleaning room, change of sheets and towel included in the price. 🏡b...",1360,el besos el maresme 1 0/,18 m²,No indicada,,,,,ut1520307,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60905563460_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 2.140 €/mes,"Elegant two-bedroom, one-bathroom apartment located in one of the most popular and sought-after areas of central barcelona. Once you find yourself in this square in the historic centre of barcelona, you can take any of the surrounding streets, where you will find cobblestone alleys full of histor...",2140,el barri gotic 0 0/,69 m²,No indicada,,,,,ut1364618,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-60889134906_109200/,Piso en alquiler en El Raval en El Raval por 1.330 €/mes,"Spacious 2-bedroom apartment in the heart of barcelona 🌞 welcome to your new home! this huge 2-bedroom apartment is located on carrer de la junta de comerç, just steps away from the historic barrio gótico . Flooded with natural light, this fully equipped and ready-to-move-in space is perfect fo...",1330,el raval 6 0/,68 m²,No indicada,,,,,ut1548529,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60884501857_109200/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 1.700 €/mes,"Alquiler vacacional mínimo 32 días. Precioso apartamento-loft de 40m2 amueblado en alquiler, ubicado en el eixample de barcelona desde donde podrás contar con una perfecta comunicación tanto de transporte público (l2,l4,l5) como de todo tipo de comercios y a muy pocos metros de sagrada familia . ...",1700,el fort pienc 7 0/,40 m²,No indicada,,,,,ut1568353,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60846381816_109200/,Piso en alquiler en El Poble-Sec en El Poble-sec por 1.130 €/mes,"🌟 live in this outstanding apartment! 🌟 you will love this bright and stylish 1-bedroom apartment, available to rent on carrer d''en fontodrona in poble sec. The 35m2 apartment is contemporary and stylish, offering a quiet and bright atmosphere, making it the perfect place to relax away from th...",1130,el poble sec 6 0/,35 m²,No indicada,,,,,ut1375565,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-60842081344_109200/,Piso en alquiler en Sant Antoni en Sant Antoni por 1.750 €/mes,"Lovely 1 bedroom apartment located near famous st antoni market. Apartment has 1 double bedroom, living area and fully equipped kitchen. Apartment is fully furnished and equipped to enjoy your stay in barcelona. As well its has access to amazing private terrace. Its not connected with apartment,...",1750,eixample sant antoni 4 0/,40 m²,No indicada,,,,,ut1680833,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-60894526375_109200/,Piso en alquiler en La Vila de Gràcia en La Vila de Gràcia por 1.680 €/mes,"🌟 spacious 3-bedroom apartment in gràcia! 🌟 welcome to this bright and comfortable apartment located in the vibrant neighborhood of gràcia, one of the most authentic and sought-after areas of barcelona ✨ perfect for families, friends, or professionals, this 3-bedroom apartment offers a practi...",1680,la vila de gracia 5 0/,65 m²,No indicada,,,,,ut1636804,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60054474997_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 2.600 €/mes,"This fully renovated apartment is bright and spacious. Its living room and open kitchen have balconies overlooking vidre street and a large interior patio, providing plenty of light. The apartment has three bedrooms, two very large with double beds, and the third bedroom has a sofa bed that easi...",2600,el barri gotic 7 0/,146 m²,No indicada,,,,,ut1623619,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60027186882_109200/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.550 €/mes,"Magnifica vivienda de alta gama, en una de las mejores zonas de barcelona. Te gustaría vivir en un magnifico edificio en el pleno corazón de sarria-sant gervasi, en una zona residencial, segura y tranquila. La vivienda en una primera planta con ascensor, se encuentra ubicada en un edificio moder...",2550,sant gervasi galvany 2 0/,55 m²,No indicada,,,,,ut1673005,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60038274298_109200/,Piso en alquiler en El Barri Gòtic en El Barri Gòtic por 1.970 €/mes,"2-bedroom apartment in the center of barcelona, very close to la rambla, el born and barceloneta. It has wi-fi internet connection, air conditioning and a safe. You will also find a fully equipped kitchen, a bathroom and a bright living room with a comfortable sofa, smart tv, tables and chairs. ...",1970,el barri gotic 8 0/,70 m²,No indicada,,,,,ut1569123,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_badal-60086961494_109200/,Piso en alquiler en Sants-Badal en Sants-Badal por 1.800 €/mes,"Newly refurbished and renovated apartment of approximately 40 square meters in sants neighbourhood. It has one bedroom, one bathroom and fully equipped kitchen. It also has a desk so makes it easy for remote workers. Located in a very local neighborliness within 10 minutes connected to the cen...",1800,sants badal 4 0/,35 m²,No indicada,,,,,ut1658037,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-60066396835_109200/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 3.600 €/mes,"Stay for a while in this charming modernist apartment that sleeps up to 7 people. It features 3 bedrooms, 3 double beds, 1 sofa bed, and 2 bathrooms, all in the heart of the eixample, the city''s most sought-after neighborhood. Fully equipped, well-located, and with everything you need for a worr...",3600,la dreta de eixample 5 0/,90 m²,No indicada,,,,,ut1676372,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60088637390_109200/,Piso en alquiler en Hostafrancs en Hostafrancs por 1.050 €/mes,"🌟 one-of-a-kind opportunity to live in this outstanding apartment! 🔍 more details... You will love the living room. Stylish furnishings, beautiful hardwood floors, and lots of natural light. It’s the perfect place to relax with your friends and loved ones. This apartment is ideal for a frequen...",1050,sants montjuic hostafrancs 0 0/,65 m²,No indicada,,,,,ut1378215,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60073294082_109200/,Piso en alquiler en Hostafrancs en Hostafrancs por 950 €/mes,"🌟 one-of-a-kind apartment! 🌟 you will love the living room. Stylish furnishings, beautiful hardwood floors, and lots of natural light. It has everything you need to relax and entertain in style. This apartment is ideal for a frequent traveler. When wanderlust kicks in, you can hop on a train a...",950,sants montjuic hostafrancs 2 0/,25 m²,No indicada,,,,,ut1378216,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60016144100_109200/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.500 €/mes,"Magnifica vivienda de alta gama, en una de las mejores zonas de barcelona. Te gustaría vivir en un magnífico edificio en el pleno corazón de sarria-sant gervasi, en una zona residencial, segura y tranquila. La vivienda se encuentra en una primera planta con ascensor, ubicada en un edificio mode...",2500,sant gervasi galvany 0 0/,50 m²,No indicada,,,,,ut1673006,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-60070149500_109200/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 3.800 €/mes,"Welcome to a bright, beautifully designed apartment in barcelona’s golden square (cuadrant d’or) — one of the most iconic and elegant parts of eixample, just steps from passeig de gràcia. This newly renovated home combines original catalan architectural features (exposed brick walls, high wooden ...",3800,la dreta de eixample 0 0/,70 m²,No indicada,,,,,ut1674378,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60022119009_109200/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.550 €/mes,"Magnifica vivienda de alta gama, en una de las mejores zonas de barcelona. Te gustaría vivir en un magnífico edificio en el pleno corazón de sarria-sant gervasi, en una zona residencial, segura y tranquila. La vivienda en una segunda planta con ascensor, se encuentra ubicada en un edificio mode...",2550,sant gervasi galvany 9 0/,52 m²,No indicada,,,,,ut1673225,,,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60071421753_109200/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 1.800 €/mes,"Alquiler vacacional precioso estudio de 40m2 amueblado en alquiler, ubicado en el eixample de barcelona desde donde podrás contar con una perfecta comunicación tanto de transporte público (metro, autobús y tranvía) como de todo tipo de comercios pocos metros de sagrada familia. Este bonito estudi...",1800,el fort pienc 3 0/,40 m²,No indicada,,,,,ut1568356,,,,,,,2026-05-26
